PDB,RES,CLASS,COMPLEX,RVALUE,RFREE,OCCUPANCY,BFACTOR,HYDROGENS,STRUCFAC,CHAINS,RESIDUES,NUCLEOTIDES,DATE,COMMENTS
4M51,1.1,HYDROLASE,N,0.118,0.135,Y,133.48,N,Y,A,402,0,07-AUG-13,NA
4M6E,0.95,ANTIBIOTIC,N,0.135,0.142,Y,14.46,Y,Y,A,7,0,09-AUG-13,NA
4M91,1.1,OXIDOREDUCTASE,N,0.138,0.160,Y,73.85,N,Y,A,159,0,14-AUG-13,NA
4MF5,1.1,TRANSFERASE,N,0.114,0.127,Y,98.07,Y,Y,A,238,0,27-AUG-13,NA
4MHP,1.1,TRANSFERASE,N,0.166,0.186,N,70.92,N,Y,A,326,0,30-AUG-13,NA
4MIJ,1.1,TRANSPORTPROTEIN,N,0.139,0.152,Y,48.16,Y,Y,A,302,0,31-AUG-13,NA
4MJ9,0.97,DNA,N,0.087,0.096,N,0,N,Y,A,0,10,03-SEP-13,NA
4MJE,1.2,ELECTRONTRANSPORT,N,0.180,0.198,Y,62.74,Y,Y,A,99,0,03-SEP-13,NA
4MKN,1.1,ISOMERASE,N,0.161,0.177,Y,71.23,N,Y,A,253,0,05-SEP-13,NA
4MKW,1.2,DNA,N,0.213,0.240,N,0,N,Y,AB,0,22,05-SEP-13,NA
4MNC,1.1,TRANSPORTPROTEIN,N,0.129,0.144,Y,41.67,Y,Y,A,305,0,10-SEP-13,NA
4MNK,1.3,HYDROLASE,Y,0.183,0.199,Y,22.15,N,Y,A,342,0,11-SEP-13,NA
4MQ3,1.1,VIRALPROTEIN,N,0.142,0.176,N,84.01,N,Y,A,129,0,15-SEP-13,NA
4MRH,1.1,CELLADHESION/INHIBITOR,Y,0.170,0.184,Y,37.99,N,Y,A,150,0,17-SEP-13,NA
4MSR,1.2,RNA,N,0.178,0.217,N,0,N,Y,AB,0,20,18-SEP-13,NA
4MTU,0.97,LYASE,N,0.146,0.152,Y,55.04,N,Y,A,143,0,20-SEP-13,NA
4MUM,1.3,HYDROLASE,N,0.132,0.149,Y,54.52,N,Y,A,198,0,22-SEP-13,NA
4MX6,1.1,TRANSPORTPROTEIN,N,0.134,0.153,Y,45.13,Y,Y,NA,305,0,25-SEP-13,NA
4MZC,0.95,OXIDOREDUCTASE,N,0.104,0.111,Y,104.55,Y,Y,A,106,0,30-SEP-13,NA
4MZD,1.1,HYDROLASE,N,0.152,0.168,Y,40.35,N,Y,A,356,0,30-SEP-13,NA
4N03,1.1,TRANSPORTPROTEIN,N,0.125,0.149,Y,53.33,N,Y,NA,381,0,30-SEP-13,NA
4N13,1.3,TRANSPORTPROTEIN,N,0.138,0.161,Y,43.25,Y,Y,NA,253,0,03-OCT-13,NA
4N1I,1,HYDROLASE,N,0.115,0.139,Y,110.27,N,Y,A,312,0,04-OCT-13,NA
4N30,1.3,OXIDOREDUCTASE,N,0.195,0.220,Y,67.01,N,Y,A,182,0,06-OCT-13,NA
4N6K,1.2,TRANSPORTPROTEIN,N,0.140,0.162,Y,52.58,Y,Y,A,311,0,13-OCT-13,NA
4N6X,1.1,SIGNALINGPROTEIN,Y,0.148,0.163,Y,56.48,Y,Y,NA,91,0,14-OCT-13,NA
4NAG,0.81,BIOSYNTHETICPROTEIN,N,0.054,NULL,Y,12.75,Y,Y,AB,32,0,22-OCT-13,NA
4NAZ,1.1,TRANSFERASE,N,0.136,0.163,Y,119.99,N,Y,A,130,0,22-OCT-13,NA
4NCU,1.1,VIRALPROTEIN,N,0.122,0.141,N,22.61,N,Y,A,27,0,25-OCT-13,NA
4NI6,1.1,UNKNOWNFUNCTION,N,0.184,0.211,Y,105.42,N,Y,A,138,0,05-NOV-13,NA
4NIO,1.3,PROTEINFIBRIL,N,0.205,0.233,N,14.51,N,Y,A,7,0,06-NOV-13,NA
4NLF,1,RNA,N,0.099,0.116,N,0,N,Y,A,0,26,14-NOV-13,NA
4NLM,1.2,STRUCTURALGENOMICSUNKNOWNFUNCTION,N,0.147,0.181,Y,76.16,N,Y,A,321,0,14-NOV-13,NA
4NMG,1,RNA,N,0.121,0.141,N,0,N,Y,A,0,26,15-NOV-13,NA
4NNO,1.2,TRANSPORTPROTEIN,N,0.151,0.160,Y,42.19,N,Y,A,278,0,18-NOV-13,NA
4NOA,1.3,UNKNOWNFUNCTION,N,0.160,0.175,Y,26.94,N,Y,A,107,0,19-NOV-13,NA
4NPD,0.9,PROTEINBINDING,N,0.113,0.130,Y,24.12,Y,Y,A,58,0,21-NOV-13,NA
4NXH,1.2,RNA,N,0.117,0.148,N,0,N,Y,A,0,26,09-DEC-13,NA
4NYQ,1.2,LIPIDBINDINGPROTEIN,N,0.146,0.192,Y,90.7,N,Y,A,153,0,11-DEC-13,NA
4NZU,1.2,IMMUNESYSTEM,N,0.137,0.163,Y,69.1,Y,Y,L,422,0,12-DEC-13,NA
4O06,1.1,CHAPERONE,N,0.173,0.194,Y,38.77,N,Y,A,102,0,13-DEC-13,NA
4O0A,1.2,DNABINDINGPROTEIN/INHIBITOR,N,0.164,0.176,Y,69.56,Y,Y,A,123,0,13-DEC-13,NA
4O36,1.2,HYDROLASE,N,0.185,0.226,Y,138.76,N,Y,A,115,0,18-DEC-13,NA
4O41,1.2,RNA,N,NULL,0.212,N,0,N,Y,ABCD,0,41,18-DEC-13,NA
4O4V,1.2,ISOMERASE,N,0.146,0.156,Y,44.02,Y,Y,A,251,0,19-DEC-13,NA
4O6U,0.89,HEMEBINDINGPROTEIN,N,0.125,0.134,Y,24.73,N,Y,A,182,0,23-DEC-13,NA
4O8H,0.85,ISOMERASE,N,0.108,0.119,Y,18.08,N,Y,A,164,0,27-DEC-13,NA
4O8O,1.2,HYDROLASE,N,0.139,0.156,Y,65.57,N,Y,A,303,0,28-DEC-13,NA
4OB0,1.2,LYASE,N,0.154,0.186,Y,64.88,N,Y,A,430,0,06-JAN-14,NA
4OCB,0.75,DNA,N,0.122,0.134,N,0,N,Y,A,0,12,08-JAN-14,NA
4OD6,1.2,HYDROLASE,N,0.183,0.209,Y,56.32,Y,Y,A,82,0,10-JAN-14,NA
4OH0,1.3,HYDROLASE,N,0.151,0.180,Y,50.82,N,Y,A,242,0,16-JAN-14,NA
4OLR,1.1,PROTEINFIBRIL,N,0.153,0.187,N,13.45,Y,Y,AB,10,0,24-JAN-14,NA
4OOX,1.2,VIRALPROTEIN,N,0.121,0.143,Y,41.44,Y,Y,A,308,0,04-FEB-14,NA
4OQV,1.2,OXIDOREDUCTASE/OXIDOREDUCTASEINHIBITOR10-FEB-14,N,0.142,0.157,Y,544.34,N,Y,A,353,0,4OQV,NA
4OUS,1.1,SIGNALINGPROTEIN,N,0.152,0.161,Y,81.7,N,Y,A,132,0,18-FEB-14,NA
4OXX,1.2,ELECTRONTRANSPORT,N,0.142,0.160,Y,44.88,N,Y,A,153,0,07-FEB-14,NA
4OY3,1.2,HYDROLASE,N,0.130,0.145,Y,50.63,N,Y,A,230,0,10-FEB-14,NA
4OY5,0.89,STRUCTURALPROTEIN,N,0.068,0.077,Y,5.37,N,Y,A,14,0,10-FEB-14,NA
4OY6,1.3,OXIDOREDUCTASE,Y,0.125,0.140,Y,49.69,N,Y,A,186,0,11-FEB-14,NA
4P3V,1.3,DNABINDINGPROTEIN,N,0.157,0.173,Y,72.71,Y,Y,A,72,0,10-MAR-14,NA
4P40,1.2,TRANSPORTPROTEIN,N,0.144,0.162,Y,55.68,Y,Y,A,285,0,10-MAR-14,NA
4P47,1.3,SOLUTE-BINDINGPROTEIN,N,0.165,0.188,Y,67.57,Y,Y,A,320,0,12-MAR-14,NA
4P7X,1.3,OXIDOREDUCTASE,N,0.137,0.162,Y,69.07,N,Y,A,286,0,28-MAR-14,NA
4P82,1.3,UNKNOWNFUNCTION,N,0.180,0.206,Y,94.74,N,Y,A,180,0,30-MAR-14,NA
4P8B,1.3,TRANSPORTPROTEIN,N,0.155,0.174,Y,57.5,Y,Y,A,307,0,31-MAR-14,NA
4PAK,1.2,SOLUTE-BINDINGPROTEIN,N,0.154,0.164,Y,76.34,Y,Y,A,296,0,09-APR-14,NA
4PBH,1.2,SOLUTE-BINDINGPROTEIN,N,0.142,0.155,Y,36.45,Y,Y,A,293,0,12-APR-14,NA
4PC9,1.3,SOLUTE-BINDINGPROTEIN,N,0.136,0.148,Y,58.34,Y,Y,NA,289,0,14-APR-14,NA
4PF3,1.1,TRANSCRIPTION/TRANSCRIPTIONINHIBITOR,N,0.155,0.177,Y,147.69,N,Y,A,249,0,28-APR-14,NA
4PF4,1.1,TRANSFERASE,N,0.118,0.150,Y,115,Y,Y,A,278,0,28-APR-14,NA
4PLZ,1.1,OXIDOREDUCTASE,N,0.130,0.146,Y,34.7,N,Y,A,302,0,20-MAY-14,NA
4PNO,0.97,RNABINDINGPROTEIN,Y,0.144,0.164,Y,119.89,Y,Y,A,64,0,24-MAY-14,NA
4PS6,1.3,TOXIN,N,0.119,0.164,Y,41.39,N,Y,A,127,0,06-MAR-14,NA
4PSC,1.1,HYDROLASE,N,0.147,0.167,Y,68.55,Y,Y,A,220,0,07-MAR-14,NA
4PSS,0.85,OXIDOREDUCTASE,N,0.154,0.169,Y,20.81,Y,Y,A,158,0,07-MAR-14,NA
4PVA,1.2,HYDROLASE,N,0.144,0.162,Y,61.5,N,Y,A,324,0,15-MAR-14,NA
4PVK,1.3,OXIDOREDUCTASE,N,0.142,0.160,Y,65.34,Y,Y,A,490,0,17-MAR-14,NA
4PZ0,1.3,SUGARBINDINGPROTEIN,N,0.129,0.149,Y,41.9,N,Y,A,314,0,28-MAR-14,NA
4Q2L,1.1,TRANSPORTPROTEIN,N,0.184,0.199,Y,98.82,N,Y,A,64,0,09-APR-14,NA
4Q4G,0.97,HYDROLASE,N,0.126,0.175,N,69.64,N,Y,X,207,0,14-APR-14,NA
4Q68,1.1,STRUCTURALGENOMICSUNKNOWNFUNCTION,N,0.112,0.138,Y,63.09,N,Y,A,228,0,21-APR-14,NA
4Q7U,1.3,FLUORESCENTPROTEIN,N,0.149,0.177,Y,57.48,N,Y,A,217,0,25-APR-14,NA
4Q98,1.3,CELLADHESION,N,0.121,0.156,Y,97.39,N,Y,A,354,0,29-APR-14,NA
4QA8,1.1,LIPIDTRANSPORT,N,0.165,0.189,Y,139.13,N,Y,A,210,0,02-MAY-14,NA
4QB3,0.94,TRANSCRIPTION/TRANSCRIPTIONINHIBITOR,Y,0.137,0.155,Y,48.58,N,Y,A,127,0,06-MAY-14,NA
4QBO,1.3,HYDROLASE,N,0.172,0.180,Y,66.06,Y,Y,A,92,0,08-MAY-14,NA
4QEK,1.3,TRANSFERASE,N,0.127,0.143,Y,80.08,N,Y,A,281,0,16-MAY-14,NA
4QIO,0.95,DNA,N,0.097,0.119,N,0,N,Y,A,0,10,01-JUN-14,NA
4QLP,1.1,HYDROLASE/PROTEINBINDING,Y,0.129,0.143,Y,78.1,Y,Y,A,374,0,12-JUN-14,NA
4QPN,1.3,TRANSFERASE,N,0.124,0.167,Y,65.27,N,Y,A,203,0,24-JUN-14,NA
4QPW,1.1,HYDROLASE,N,0.161,0.178,Y,66.15,N,Y,A,142,0,25-JUN-14,NA
4QQH,1.2,PROTEINBINDING,N,0.154,0.167,Y,50.11,N,Y,A,130,0,27-JUN-14,NA
4QYO,1.2,IMMUNESYSTEM,Y,0.152,0.170,Y,57.72,Y,Y,A,234,0,24-JUL-14,NA
4R15,0.97,DNA,Y,0.145,0.185,N,0,N,Y,AB,0,12,04-AUG-14,NA
4R1V,1.2,TRANSFERASE/TRANSFERASEINHIBITOR,N,0.146,0.176,Y,52.95,N,Y,A,289,0,07-AUG-14,NA
4R3F,1.3,ISOMERASE,N,0.122,0.143,Y,67.71,Y,Y,A,196,0,15-AUG-14,NA
4R49,1.3,DNA,N,0.219,0.260,N,0,N,Y,AB,0,20,19-AUG-14,NA
4R4D,1.3,DNA,N,0.271,0.311,N,0,N,Y,ABCD,0,40,19-AUG-14,NA
4R6Y,1.2,TRANSPORTPROTEIN,N,0.115,0.148,Y,143.71,N,Y,NA,317,0,26-AUG-14,NA
4R75,1.3,TRANSPORTPROTEIN,N,0.173,0.190,Y,75.16,N,Y,A,318,0,26-AUG-14,NA
4R8J,1.2,DNA,N,0.110,0.125,N,0,N,Y,A,0,9,02-SEP-14,NA
4RBQ,1.1,RNA,N,0.131,0.154,N,0,N,Y,A,0,32,12-SEP-14,NA
4RBX,1.1,ANTIMICROBIALPROTEIN,N,0.186,0.188,Y,41.15,Y,Y,A,32,0,13-SEP-14,NA
4RBY,1.2,RNA,N,NULL,0.213,N,0,N,Y,A,0,11,13-SEP-14,NA
4RBZ,1.2,RNA,N,NULL,0.190,N,0,N,Y,A,0,10,13-SEP-14,NA
4RC0,1.1,RNA,N,NULL,0.211,N,0,N,Y,A,0,10,13-SEP-14,NA
4RD4,1.3,TRANSLATION,N,0.168,0.197,Y,65.82,N,Y,A,414,0,18-SEP-14,NA
4REK,0.74,OXIDOREDUCTASE,N,0.113,0.123,Y,39.5,Y,Y,A,499,0,23-SEP-14,NA
4RJ1,0.92,RNA,N,0.093,0.109,N,0,N,Y,AB,0,12,08-OCT-14,NA
4RJZ,1.2,TRANSPORTPROTEIN,N,0.130,0.165,Y,107.53,Y,Y,A,373,0,11-OCT-14,NA
4RKV,0.88,RNA,N,0.093,0.098,N,0,N,Y,AB,0,12,14-OCT-14,NA
4RLE,1.3,UNKNOWNFUNCTION,N,0.131,0.155,Y,326.4,N,Y,A,116,0,16-OCT-14,NA
4RLK,1.2,TRANSFERASE/TRANSFERASEINHIBITOR,Y,0.145,0.175,Y,120.08,N,Y,A,327,0,17-OCT-14,NA
4RNE,1,RNA,N,0.103,0.119,N,0,N,Y,ABCDEFGH,0,48,24-OCT-14,NA
4RQR,1.1,ELECTRONTRANSPORT,N,0.173,0.195,Y,24.11,N,Y,A,107,0,04-NOV-14,NA
4RU3,1.2,CELLINVASION,N,0.135,0.150,Y,46.53,N,Y,A,205,0,18-NOV-14,NA
4RUW,1.3,HYDROLASE,N,0.138,0.148,Y,42.23,N,Y,A,381,0,23-NOV-14,NA
4RVQ,1.1,PROTEINBINDING,N,0.125,0.146,Y,58.79,Y,Y,A,122,0,27-NOV-14,NA
4RWC,1.1,MEMBRANEPROTEIN,N,0.139,0.156,Y,22.85,Y,Y,A,22,0,02-DEC-14,NA
4RWU,1.3,CHAPERONE,N,0.123,0.149,Y,50.62,N,Y,A,81,0,05-DEC-14,NA
4RXV,1.1,STRUCTURALGENOMICS,N,0.125,0.139,Y,75.01,Y,Y,A,229,0,UNKNOWNFUNCTION,NA
4RZ9,1.3,RNABINDINGPROTEIN,N,0.128,0.150,Y,73.21,Y,Y,A,179,0,19-DEC-14,NA
4S28,1.3,LYASE,N,0.117,0.137,Y,65.46,N,Y,A,520,0,19-JAN-15,NA
4S39,1.3,OXIDOREDUCTASE,Y,0.113,0.134,Y,187,N,Y,A,400,0,26-JAN-15,NA
4TKB,0.86,LIPIDBINDINGPROTEIN,N,0.109,0.121,Y,71.36,N,Y,A,133,0,26-MAY-14,NA
4TKC,1.3,SUGARBINDINGPROTEIN,Y,0.162,0.207,N,71.6,N,Y,A,118,0,26-MAY-14,NA
4TPN,1.2,OXIDOREDUCTASE,N,0.163,0.171,Y,134.96,N,Y,A,386,0,08-JUN-14,NA
4TRP,1.3,IMMUNESYSTEM,N,0.151,0.178,Y,69.19,N,Y,NA,422,0,17-JUN-14,NA
4TTK,1.3,HYDROLASEINHIBITOR,N,0.264,0.276,N,7.94,N,Y,A,1,0,22-JUN-14,NA
4TTW,1.2,STRUCTURALPROTEIN,N,0.164,0.189,Y,254.58,Y,Y,A,132,0,23-JUN-14,NA
4TUT,0.9,MEMBRANEPROTEINDENOVOPROTEIN,N,0.071,0.098,N,2.98,N,Y,A,6,0,24-JUN-14,NA
4TXR,1,PROTEINTRANSPORT,Y,0.164,0.180,Y,44.47,Y,Y,B,214,0,04-JUL-14,NA
4U8C,1.2,DNA/ANTIBIOTIC,Y,0.279,0.333,N,0,N,Y,AB,0,24,01-AUG-14,NA
4U98,1.1,TRANSFERASE,N,0.146,0.163,Y,73.68,Y,Y,A,451,0,05-AUG-14,NA
4U9H,0.89,OXIDOREDUCTASE,N,0.096,0.106,Y,66.11,Y,Y,S,798,0,06-AUG-14,NA
4UAV,1.3,HYDROLASE,N,0.138,0.172,Y,83.49,N,Y,NA,246,0,11-AUG-14,NA
4UBY,1,DENOVOPROTEINMEMBRANEPROTEIN,N,0.122,0.158,Y,9.15,N,Y,ABCD,24,0,13-AUG-14,NA
4UBZ,1,DENOVOPROTEINMEMBRANEPROTEIN,N,0.089,0.110,N,6.08,N,Y,AB,12,0,13-AUG-14,NA
4UDX,1,OXIDOREDUCTASE,N,0.132,0.157,Y,152.45,Y,Y,X,633,0,12-DEC-14,NA
4UE8,1.1,TRANSLATION,Y,0.1461,0.1614,Y,69.34,Y,Y,A,199,0,16-DEC-14,NA
4UHC,1,HYDROLASE,N,0.11000,0.12853,Y,65.96,N,Y,A,278,0,24-MAR-15,NA
4UHO,1.2,TRANSFERASE,N,0.10631,0.12314,Y,47.45,N,Y,A,435,0,25-MAR-15,NA
4UP0,1.3,TRANSCRIPTION,N,0.13946,0.16611,N,85.12,N,Y,A,90,0,11-JUN-14,NA
4UPI,1.3,HYDROLASE,N,0.142,0.163,Y,72.78,N,Y,A,549,0,17-JUN-14,NA
4UQX,1.2,PROTEINTRANSPORT,N,0.151,0.158,Y,67.64,Y,Y,A,262,0,25-JUN-14,NA
4USA,1.1,OXIDOREDUCTASE,N,0.103,0.122,Y,73.51,N,Y,A,906,0,03-JUL-14,NA
4UU5,1.2,CELLADHESION,Y,0.169,0.183,Y,51.85,N,Y,A,103,0,24-JUL-14,NA
4UYR,0.89,CELLADHESION,N,0.127,0.134,Y,73.67,N,Y,A,188,0,03-SEP-14,NA
4UYT,1,CELLADHESION,N,0.12882,0.14416,Y,43.68,N,Y,A,178,0,03-SEP-14,NA
4UZG,1.1,STRUCTURALPROTEIN,N,0.126,0.142,Y,59.62,Y,Y,A,277,0,05-SEP-14,NA
4W5L,1,DENOVOPROTEINMEMBRANEPROTEIN,N,0.169,0.177,Y,17.33,N,Y,AB,14,0,18-AUG-14,NA
4W5M,1.2,DENOVOPROTEINMEMBRANEPROTEIN,N,0.196,0.256,N,33.54,N,Y,AB,14,0,18-AUG-14,NA
4W5P,1.2,DENOVOPROTEINMEMBRANEPROTEIN,N,0.121,0.151,Y,19.21,N,Y,AB,14,0,18-AUG-14,NA
4W5Y,1.1,DENOVOPROTEINMEMBRANEPROTEIN,N,0.082,0.100,Y,5.29,N,Y,AB,14,0,19-AUG-14,NA
4W67,1,DENOVOPROTEINMEMBRANEPROTEIN,N,0.110,0.148,Y,9.2,N,Y,AB,14,0,20-AUG-14,NA
4W71,1,DENOVOPROTEINMEMBRANEPROTEIN,N,0.119,0.153,Y,11.03,N,Y,AB,14,0,21-AUG-14,NA
4W7W,1.1,HYDROLASE,Y,0.142,0.160,Y,65.35,N,Y,A,313,0,22-AUG-14,NA
4W8B,1.1,HYDROLASE,N,0.104,0.122,Y,148.55,N,Y,A,386,0,22-AUG-14,NA
4W8H,1.1,SIGNALINGPROTEIN,N,0.142,0.171,Y,50.24,Y,Y,A,131,0,24-AUG-14,NA
4W9Z,1.3,OXIDOREDUCTASE,N,0.110,0.134,Y,169.86,N,Y,A,138,0,28-AUG-14,NA
4WBU,1.1,DENOVOPROTEINMEMBRANEPROTEIN,N,0.151,0.167,Y,15.06,N,Y,AB,12,0,03-SEP-14,NA
4WDC,1.3,TOXIN,N,0.120,0.151,Y,92.04,N,Y,A,177,0,08-SEP-14,NA
4WEE,0.89,METALBINDINGPROTEIN,N,0.150,0.164,Y,384.91,Y,Y,A,135,0,09-SEP-14,NA
4WFO,1.1,OXIDOREDUCTASE,N,0.108,0.128,Y,82.98,Y,Y,A,826,0,16-SEP-14,NA
4WK7,1.2,HYDROLASE/HYDROLASEINHIBITOR,Y,0.197,0.213,Y,32.42,N,Y,NA,209,0,01-OCT-14,NA
4WKA,0.95,HYDROLASE,N,0.113,0.123,Y,38.06,Y,Y,A,369,0,02-OCT-14,NA
4WPG,1.1,OXIDOREDUCTASE,N,0.130,0.155,Y,53.88,Y,Y,A,287,0,18-OCT-14,NA
4WPK,0.98,HYDROLASE,N,0.137,0.154,Y,49.18,N,Y,A,228,0,20-OCT-14,NA
4WQD,1.2,OXIDOREDUCTASE,N,0.153,0.183,Y,58.66,N,Y,A,227,0,21-OCT-14,NA
4WTP,1.3,TRANSFERASE,N,0.178,0.186,Y,76.51,N,Y,A,266,0,30-OCT-14,NA
4WUI,1.1,ISOMERASE,N,0.128,0.138,Y,53.31,N,Y,A,205,0,31-OCT-14,NA
4WVV,1.2,SUGARBINDINGPROTEIN,Y,0.153,0.166,Y,51.87,Y,Y,A,145,0,07-NOV-14,NA
4WX4,1,HYDROLASE,Y,0.118,0.137,Y,96.37,N,Y,A,211,0,13-NOV-14,NA
4WXT,1.2,HYDROLASE,N,0.158,0.177,Y,52.72,N,Y,A,108,0,14-NOV-14,NA
4WZ4,1.1,HYDROLASE/HYDROLASEINHIBITOR,N,0.187,0.199,Y,107.52,N,Y,A,360,0,18-NOV-14,NA
4X18,1.1,DNA,N,0.096,0.105,N,0,N,Y,A,0,10,24-NOV-14,NA
4X1A,0.89,DNA,N,0.096,0.106,N,0,N,Y,A,0,10,24-NOV-14,NA
4X2R,1.1,ISOMERASE,N,0.123,0.141,Y,72.29,N,Y,NA,243,0,26-NOV-14,NA
4X5P,1,SUGARBINDINGPROTEIN,Y,0.124,0.139,Y,45.09,Y,Y,A,158,0,05-DEC-14,NA
4X6H,1,HYDROLASE,N,0.155,0.166,Y,56.25,N,Y,A,215,0,08-DEC-14,NA
4X7G,1.2,OXIDOREDUCTASE,N,0.178,0.197,Y,72.58,N,Y,A,248,0,09-DEC-14,NA
4X9T,1.2,UNKNOWNFUNCTION,N,0.165,0.190,Y,60.82,N,Y,A,283,0,11-DEC-14,NA
4X9X,1.2,TRANSFERASE,N,0.119,0.144,Y,71.74,Y,Y,A,268,0,11-DEC-14,NA
4XDX,0.95,CYTOKINE,N,0.122,0.136,Y,45.39,Y,Y,A,70,0,20-DEC-14,NA
4XE2,1.2,CHAPERONE,Y,0.186,0.210,Y,33.52,N,Y,A,221,0,22-DEC-14,NA
4XED,1.2,PROTEINBINDING,N,0.139,0.169,Y,44.7,N,Y,A,96,0,23-DEC-14,NA
4XEM,1.3,LIGASE,N,0.162,0.179,Y,34.18,N,Y,A,377,0,24-DEC-14,NA
4XEZ,1.2,OXIDOREDUCTASE,N,0.125,0.162,Y,57.11,N,Y,A,186,0,25-DEC-14,NA
4XFK,1.3,TRANSPORTPROTEIN,N,0.138,0.161,Y,44.46,N,Y,NA,391,0,27-DEC-14,NA
4XHV,1.2,SIGNALINGPROTEIN,N,0.139,0.162,Y,36.9,Y,Y,A,104,0,06-JAN-15,NA
4XK0,1.1,RNA,N,NULL,0.144,N,0,N,Y,AC,0,12,09-JAN-15,NA
4XMH,1.3,TRANSPORTPROTEIN,N,0.156,0.182,Y,49.28,N,Y,A,188,0,14-JAN-15,NA
4XOD,1.1,CELLADHESION,Y,0.143,0.159,Y,59.05,Y,Y,B,292,0,16-JAN-15,NA
4XOT,1.1,VIRALPROTEIN,N,0.107,0.130,Y,142.85,N,Y,A,597,0,16-JAN-15,NA
4XPX,1,OXYGENBINDINGPROTEIN,N,0.158,0.166,N,45.22,N,Y,A,130,0,18-JAN-15,NA
4Y27,1,RNA,N,0.136,0.149,N,0,N,Y,A,0,25,09-FEB-15,NA
4Y63,1.3,TRANSFERASE,Y,0.160,0.183,Y,61.93,N,Y,A,282,0,12-FEB-15,NA
4Y9V,0.9,LYASE,N,0.097,0.109,Y,53.31,N,Y,A,603,0,17-FEB-15,NA
4Y9W,0.83,HYDROLASE,N,0.117,0.125,Y,133.81,N,Y,A,331,0,17-FEB-15,NA
4YAA,1.1,HYDROLASE,N,0.129,0.140,Y,61.15,Y,Y,A,282,0,17-FEB-15,NA
4YAP,1.1,TRANSFERASE,N,0.169,0.182,Y,84.32,Y,Y,A,262,0,17-FEB-15,NA
4YEC,1.1,UNKNOWNFUNCTION/INHIBITOR,N,0.159,0.191,Y,63.35,N,Y,A,357,0,24-FEB-15,NA
4YG0,1.3,VIRALPROTEIN,N,0.172,0.199,Y,40.8,N,Y,A,164,0,25-FEB-15,NA
4YI8,1.2,CALCIUMBINDINGPROTEIN,N,0.122,0.140,Y,77.1,Y,Y,A,191,0,28-FEB-15,NA
4YMY,1,TRANSPORTPROTEIN,N,0.124,0.136,Y,95.09,N,Y,A,153,0,08-MAR-15,NA
4YSI,1,HYDROLASE/PEPTIDE,N,0.154,0.160,N,68.18,Y,Y,A,146,0,17-MAR-15,NA
4YTK,1.1,TRANSCRIPTION,N,0.183,0.199,Y,38.3,N,Y,A,116,0,17-MAR-15,NA
4YUD,1.3,RNABINDINGPROTEIN,N,0.149,0.194,Y,91.12,N,Y,A,87,0,18-MAR-15,NA
4YYU,1.2,HYDROLASE,N,0.140,0.157,Y,41.73,N,Y,A,220,0,24-MAR-15,NA
4Z0N,1.3,TRANSCRIPTION,N,0.140,0.165,Y,68.21,N,Y,A,301,0,26-MAR-15,NA
4Z0W,1.1,ANTIBIOTIC,N,NULL,0.121,Y,30.92,Y,Y,AB,19,0,26-MAR-15,NA
4Z2O,1.2,BIOTINBINDINGPROTEIN,N,0.140,0.166,Y,55.62,N,Y,A,138,0,30-MAR-15,NA
4Z65,1.3,HYDROLASE,N,0.160,0.180,Y,131.16,N,Y,A,304,0,03-APR-15,NA
4ZA9,1,LYASE,Y,0.131,0.145,Y,40.59,N,Y,A,497,0,13-APR-15,NA
4ZBG,1.3,TRANSFERASE,N,0.143,0.163,Y,38.66,N,Y,A,154,0,14-APR-15,NA
4ZGF,1,UNKNOWNFUNCTION,N,0.117,0.137,Y,36.93,N,Y,A,140,0,22-APR-15,NA
4ZHB,1.3,STRUCTURALGENOMICSUNKNOWNFUNCTION,N,0.128,0.159,Y,53.97,N,Y,A,107,0,24-APR-15,NA
4ZJU,1.2,OXIDOREDUCTASE,N,0.125,0.142,Y,46.86,N,Y,A,260,0,29-APR-15,NA
4ZVF,1.1,SIGNALINGPROTEIN,N,0.139,0.165,Y,50.5,N,Y,A,164,0,18-MAY-15,NA
4ZX2,1.2,HYDROLASE/HYDROLASEINHIBITOR,Y,0.163,0.175,Y,27.43,N,Y,A,325,0,20-MAY-15,NA
5A0N,1.3,CELLADHESION,N,0.121,0.151,Y,79.46,N,Y,A,214,0,21-APR-15,NA
5A1I,1.1,TRANSFERASE,Y,0.105,0.124,Y,83.33,N,Y,A,381,0,30-APR-15,NA
5A3Y,1.3,HYDROLASE,N,0.145,0.166,Y,59.54,N,Y,A,316,0,04-JUN-15,NA
5A67,1.3,HYDROLASE,Y,0.142,0.175,Y,59.47,N,Y,A,206,0,24-JUN-15,NA
5A6M,1.2,HYDROLASE,N,0.116,0.135,Y,47.36,N,Y,A,389,0,30-JUN-15,NA
5A8C,0.97,HYDROLASE,N,0.104,0.124,Y,51.38,N,Y,A,299,0,14-JUL-15,NA
5ACH,1.3,OXIDOREDUCTASE,N,0.119,0.147,Y,83.72,N,Y,A,234,0,17-AUG-15,NA
5AE0,1,HYDROLASE,N,0.128,0.156,Y,75.85,N,Y,A,217,0,25-AUG-15,NA
5AFY,1.1,BLOODCLOTTING,Y,0.123,0.138,Y,49.76,Y,Y,H,254,0,27-JAN-15,NA
5AGR,1.3,LIGASE,N,0.171,0.197,Y,35.93,N,Y,A,190,0,03-FEB-15,NA
